AŃO,MES,CCAA_DESTINO,CONTINENTE_ORIGEN,PAIS_ORIGEN,TURISTAS,PERNOCTACIONES,ESTANCIA_MEDIA
2019,7,Comunidad Foral de Navarra,Europa,Países Bajos,35460,202120,5.7
2019,7,Comunidad Foral de Navarra,Europa,Polonia,24130,82040,3.4
2019,7,Comunidad Foral de Navarra,Europa,Portugal,24000,232800,9.7
2019,7,Comunidad Foral de Navarra,Europa,Reino Unido,32640,182780,5.6
2019,7,Comunidad Foral de Navarra,Europa,República Checa,3870,17800,4.6
2019,7,Comunidad Foral de Navarra,Europa,República Eslovaca,2460,6890,2.8
2019,7,Comunidad Foral de Navarra,Europa,Rumanía,9170,61440,6.7
2019,7,Comunidad Foral de Navarra,Europa,Rusia,1190,6310,5.3
2019,7,Comunidad Foral de Navarra,Europa,Suecia,36930,206810,5.6
2019,7,Comunidad Foral de Navarra,Europa,Suiza,6880,30960,4.5
2019,7,Comunidad Foral de Navarra,Europa,Ucrania,3700,19980,5.4
2019,7,Comunidad Foral de Navarra,Oceanía,Australia,2280,12540,5.5
2019,7,Comunidad Foral de Navarra,África,Argelia,1440,10800,7.5
2019,7,Comunidad Foral de Navarra,África,Marruecos,6060,41810,6.9
2019,7,Comunidad Foral de Navarra,África,Nigeria,460,3310,7.2
2019,7,Comunidad de Madrid,América,Argentina,121540,571240,4.7
2019,7,Comunidad de Madrid,América,Bolivia,3460,13150,3.8
2019,7,Comunidad de Madrid,América,Brasil,85910,395190,4.6
2019,7,Comunidad de Madrid,América,Canadá,35500,188150,5.3
2019,7,Comunidad de Madrid,América,Chile,32730,130920,4.0
2019,7,Comunidad de Madrid,América,Colombia,103580,517900,5.0
2019,7,Comunidad de Madrid,América,Costa Rica,4020,20500,5.1
2019,7,Comunidad de Madrid,América,Cuba,770,3700,4.8
2019,7,Comunidad de Madrid,América,Ecuador,16210,74570,4.6
2019,7,Comunidad de Madrid,América,El Salvador,2630,13940,5.3
2019,7,Comunidad de Madrid,América,Estados Unidos de América,674200,3977780,5.9
2019,7,Comunidad de Madrid,América,Guatemala,5380,36580,6.8
2019,7,Comunidad de Madrid,América,Honduras,3280,23940,7.3
2019,7,Comunidad de Madrid,América,Jamaica,780,3740,4.8
2019,7,Comunidad de Madrid,América,México,227580,1137900,5.0
2019,7,Comunidad de Madrid,América,Nicaragua,3150,24260,7.7
2019,7,Comunidad de Madrid,América,Panamá,6520,32600,5.0
2019,7,Comunidad de Madrid,América,Paraguay,4320,21170,4.9
2019,7,Comunidad de Madrid,América,Perú,57600,264960,4.6
2019,7,Comunidad de Madrid,América,República Dominicana,6120,29990,4.9
2019,7,Comunidad de Madrid,América,Uruguay,42000,151200,3.6
2019,7,Comunidad de Madrid,América,Venezuela,22910,144330,6.3
2019,7,Comunidad de Madrid,Asia,Arabia Saudí,18710,89810,4.8
2019,7,Comunidad de Madrid,Asia,Azerbaiyán,620,2980,4.8
2019,7,Comunidad de Madrid,Asia,Bahréin,1050,4520,4.3
2019,7,Comunidad de Madrid,Asia,China,202580,1174960,5.8
2019,7,Comunidad de Madrid,Asia,Corea,29190,143030,4.9
2019,7,Comunidad de Madrid,Asia,Emiratos Árabes Unidos,24760,103990,4.2
2019,7,Comunidad de Madrid,Asia,Filipinas,8230,55960,6.8
2019,7,Comunidad de Madrid,Asia,India,27980,170680,6.1
2019,7,Comunidad de Madrid,Asia,Indonesia,4210,19790,4.7
2019,7,Comunidad de Madrid,Asia,Iraq,960,3170,3.3
2019,7,Comunidad de Madrid,Asia,Irán,1430,7580,5.3
2019,7,Comunidad de Madrid,Asia,Israel,51300,230850,4.5
2019,7,Comunidad de Madrid,Asia,Japón,45840,192530,4.2
2019,7,Comunidad de Madrid,Asia,Jordania,1820,8010,4.4
2019,7,Comunidad de Madrid,Asia,Kazajstán,1440,5330,3.7
2019,7,Comunidad de Madrid,Asia,Kuwait,1540,8620,5.6
2019,7,Comunidad de Madrid,Asia,Líbano,5360,19830,3.7
2019,7,Comunidad de Madrid,Asia,Malasia,2570,13620,5.3
2019,7,Comunidad de Madrid,Asia,Omán,1660,7970,4.8
2019,7,Comunidad de Madrid,Asia,Otros países de Asia,4700,24910,5.3
2019,7,Comunidad de Madrid,Asia,Pakistán,1020,5510,5.4
2019,7,Comunidad de Madrid,Asia,Qatar,10070,35250,3.5
2019,7,Comunidad de Madrid,Asia,Singapur,6190,34050,5.5
2019,7,Comunidad de Madrid,Asia,Sri Lanka,550,2200,4.0
2019,7,Comunidad de Madrid,Asia,Tailandia,5570,35650,6.4
2019,7,Comunidad de Madrid,Asia,Vietnam,2500,10500,4.2
2019,7,Comunidad de Madrid,Europa,Albania,1040,4470,4.3
2019,7,Comunidad de Madrid,Europa,Alemania,306530,1869830,6.1
2019,7,Comunidad de Madrid,Europa,Andorra,2170,11500,5.3
2019,7,Comunidad de Madrid,Europa,Armenia,1060,5510,5.2
2019,7,Comunidad de Madrid,Europa,Austria,212020,1526540,7.2
2019,7,Comunidad de Madrid,Europa,Belarús,1480,5920,4.0
2019,7,Comunidad de Madrid,Europa,Bosnia y Herzegovina,450,900,2.0
2019,7,Comunidad de Madrid,Europa,Bulgaria,15200,94240,6.2
2019,7,Comunidad de Madrid,Europa,Bélgica,101500,477050,4.7
2019,7,Comunidad de Madrid,Europa,Chipre,2890,15320,5.3
2019,7,Comunidad de Madrid,Europa,Croacia,4760,29510,6.2
2019,7,Comunidad de Madrid,Europa,Dinamarca,44620,334650,7.5
2019,7,Comunidad de Madrid,Europa,Eslovenia,3050,15560,5.1
2019,7,Comunidad de Madrid,Europa,Estonia,7060,40240,5.7
2019,7,Comunidad de Madrid,Europa,Finlandia,12480,89860,7.2
2019,7,Comunidad de Madrid,Europa,Francia,658720,4215810,6.4
2019,7,Comunidad de Madrid,Europa,Georgia,1450,7980,5.5
2019,7,Comunidad de Madrid,Europa,Grecia,16590,89590,5.4
2019,7,Comunidad de Madrid,Europa,Hungría,12150,60750,5.0
2019,7,Comunidad de Madrid,Europa,Irlanda,70560,359860,5.1
2019,7,Comunidad de Madrid,Europa,Islandia,3180,17490,5.5
2019,7,Comunidad de Madrid,Europa,Italia,295150,1564300,5.3
2019,7,Comunidad de Madrid,Europa,Letonia,3320,18260,5.5
2019,7,Comunidad de Madrid,Europa,Liechtenstein,12080,135300,11.2
2019,7,Comunidad de Madrid,Europa,Lituania,7990,35960,4.5
2019,7,Comunidad de Madrid,Europa,Luxemburgo,48460,373140,7.7
2019,7,Comunidad de Madrid,Europa,Macedonia del Norte,390,1560,4.0
2019,7,Comunidad de Madrid,Europa,Malta,4970,25840,5.2
2019,7,Comunidad de Madrid,Europa,Moldavia,1510,9360,6.2
2019,7,Comunidad de Madrid,Europa,Noruega,15070,94940,6.3
2019,7,Comunidad de Madrid,Europa,Países Bajos,347920,2226690,6.4
2019,7,Comunidad de Madrid,Europa,Polonia,58270,308830,5.3
2019,7,Comunidad de Madrid,Europa,Portugal,216160,1037570,4.8
2019,7,Comunidad de Madrid,Europa,Reino Unido,574450,3099500,4.7
2019,7,Comunidad de Madrid,Europa,República Checa,13850,72020,5.2
2019,7,Comunidad de Madrid,Europa,República Eslovaca,5330,27180,5.1
2019,7,Comunidad de Madrid,Europa,Rumanía,56260,410700,7.3
2019,7,Comunidad de Madrid,Europa,Rusia,47200,202960,4.3
2019,7,Comunidad de Madrid,Europa,Serbia,3670,16150,4.4
2019,7,Comunidad de Madrid,Europa,Suecia,97080,660140,6.8
2019,7,Comunidad de Madrid,Europa,Suiza,74270,311930,4.2
2019,7,Comunidad de Madrid,Europa,Turquía,11330,49850,4.4
2019,7,Comunidad de Madrid,Europa,Ucrania,27810,169640,6.1
2019,7,Comunidad de Madrid,Oceanía,Australia,22100,125970,5.7
2019,7,Comunidad de Madrid,Oceanía,Nueva Zelanda,3330,20310,6.1
2019,7,Comunidad de Madrid,África,Angola,1170,4800,4.1
2019,7,Comunidad de Madrid,África,Argelia,6700,26130,3.9
2019,7,Comunidad de Madrid,África,Camerún,820,3530,4.3
2019,7,Comunidad de Madrid,África,Costa de Marfil,760,4100,5.4
2019,7,Comunidad de Madrid,África,Egipto,7820,38320,4.9
2019,7,Comunidad de Madrid,África,Gabón,530,2280,4.3
2019,7,Comunidad de Madrid,África,Ghana,1800,9900,5.5
2019,7,Comunidad de Madrid,África,Guinea Ecuatorial,12080,89390,7.4
2019,7,Comunidad de Madrid,África,Kenia,1740,9920,5.7
2019,7,Comunidad de Madrid,África,Libia,850,5020,5.9
2019,7,Comunidad de Madrid,África,Mali,720,4750,6.6
2019,7,Comunidad de Madrid,África,Marruecos,62830,326720,5.2
2019,7,Comunidad de Madrid,África,Mauritania,670,3220,4.8
2019,7,Comunidad de Madrid,África,Mozambique,820,3200,3.9
2019,7,Comunidad de Madrid,África,Nigeria,6680,42750,6.4
2019,7,Comunidad de Madrid,África,República Democrática del Congo,410,1560,3.8
2019,7,Comunidad de Madrid,África,Senegal,2180,9160,4.2
2019,7,Comunidad de Madrid,África,Sudáfrica,5470,26260,4.8
2019,7,Comunidad de Madrid,África,Túnez,4180,16720,4.0
2019,7,Comunitat Valenciana,América,Argentina,17060,134770,7.9
2019,7,Comunitat Valenciana,América,Bolivia,540,3530,6.5
2019,7,Comunitat Valenciana,América,Brasil,11310,82300,7.3
2019,7,Comunitat Valenciana,América,Canadá,16490,99270,6.0
2019,7,Comunitat Valenciana,América,Chile,3490,26920,7.7
2019,7,Comunitat Valenciana,América,Colombia,21830,185950,8.5
2019,7,Comunitat Valenciana,América,Ecuador,2710,20740,7.7
2019,7,Comunitat Valenciana,América,Estados Unidos de América,138880,976030,7.0
2019,7,Comunitat Valenciana,América,Guatemala,310,2320,7.5
2019,7,Comunitat Valenciana,América,Honduras,560,3900,7.0
2019,7,Comunitat Valenciana,América,México,10870,89410,8.2
2019,7,Comunitat Valenciana,América,Nicaragua,430,3050,7.1
2019,7,Comunitat Valenciana,América,Panamá,900,5750,6.4
2019,7,Comunitat Valenciana,América,Paraguay,720,5520,7.7
2019,7,Comunitat Valenciana,América,Perú,2160,16870,7.8
2019,7,Comunitat Valenciana,América,República Dominicana,360,2530,7.0
2019,7,Comunitat Valenciana,América,Uruguay,3480,35400,10.2
2019,7,Comunitat Valenciana,América,Venezuela,4330,38870,9.0
2019,7,Comunitat Valenciana,Asia,Arabia Saudí,2870,15100,5.3
2019,7,Comunitat Valenciana,Asia,China,68960,381160,5.5
2019,7,Comunitat Valenciana,Asia,Corea,4310,20380,4.7
2019,7,Comunitat Valenciana,Asia,Emiratos Árabes Unidos,6820,37280,5.5
2019,7,Comunitat Valenciana,Asia,Filipinas,5930,26900,4.5
2019,7,Comunitat Valenciana,Asia,India,7400,43040,5.8
2019,7,Comunitat Valenciana,Asia,Indonesia,1970,9440,4.8
2019,7,Comunitat Valenciana,Asia,Irán,620,4730,7.6
2019,7,Comunitat Valenciana,Asia,Israel,5420,39780,7.3
2019,7,Comunitat Valenciana,Asia,Japón,10010,45140,4.5
2019,7,Comunitat Valenciana,Asia,Jordania,610,2950,4.8
2019,7,Comunitat Valenciana,Asia,Kazajstán,4320,29380,6.8
2019,7,Comunitat Valenciana,Asia,Kuwait,540,3830,7.1
2019,7,Comunitat Valenciana,Asia,Líbano,1940,10250,5.3
2019,7,Comunitat Valenciana,Asia,Malasia,1030,6170,6.0
2019,7,Comunitat Valenciana,Asia,Omán,390,2010,5.2
2019,7,Comunitat Valenciana,Asia,Otros países de Asia,1060,5860,5.5
2019,7,Comunitat Valenciana,Asia,Pakistán,1230,10010,8.1
2019,7,Comunitat Valenciana,Asia,Qatar,1900,14170,7.5
2019,7,Comunitat Valenciana,Asia,Singapur,2300,15980,6.9
2019,7,Comunitat Valenciana,Asia,Sri Lanka,370,1430,3.9
2019,7,Comunitat Valenciana,Asia,Tailandia,2110,15180,7.2
2019,7,Comunitat Valenciana,Asia,Vietnam,900,4970,5.5
2019,7,Comunitat Valenciana,Europa,Albania,1060,5060,4.8
2019,7,Comunitat Valenciana,Europa,Alemania,630240,5098260,8.1
2019,7,Comunitat Valenciana,Europa,Andorra,7700,53010,6.9
2019,7,Comunitat Valenciana,Europa,Armenia,1400,10040,7.2
2019,7,Comunitat Valenciana,Europa,Austria,112240,788720,7.0
2019,7,Comunitat Valenciana,Europa,Belarús,9890,73540,7.4
2019,7,Comunitat Valenciana,Europa,Bulgaria,27590,194910,7.1
2019,7,Comunitat Valenciana,Europa,Bélgica,580300,4308530,7.4
2019,7,Comunitat Valenciana,Europa,Chipre,800,4600,5.8
2019,7,Comunitat Valenciana,Europa,Croacia,3430,21190,6.2
2019,7,Comunitat Valenciana,Europa,Dinamarca,136360,1058200,7.8
2019,7,Comunitat Valenciana,Europa,Eslovenia,5550,34450,6.2
2019,7,Comunitat Valenciana,Europa,Estonia,12630,99490,7.9
2019,7,Comunitat Valenciana,Europa,Finlandia,62700,495580,7.9
2019,7,Comunitat Valenciana,Europa,Francia,1350100,10068550,7.5
2019,7,Comunitat Valenciana,Europa,Georgia,1030,5650,5.5
2019,7,Comunitat Valenciana,Europa,Grecia,7110,44590,6.3
2019,7,Comunitat Valenciana,Europa,Hungría,29660,184290,6.2
2019,7,Comunitat Valenciana,Europa,Irlanda,264550,2221200,8.4
2019,7,Comunitat Valenciana,Europa,Islandia,42150,361900,8.6
2019,7,Comunitat Valenciana,Europa,Italia,389150,2257090,5.8
2019,7,Comunitat Valenciana,Europa,Letonia,11880,93190,7.8
2019,7,Comunitat Valenciana,Europa,Liechtenstein,2660,16050,6.0
2019,7,Comunitat Valenciana,Europa,Lituania,22380,152550,6.8
2019,7,Comunitat Valenciana,Europa,Luxemburgo,34390,256450,7.5
2019,7,Comunitat Valenciana,Europa,Macedonia del Norte,1370,7440,5.4
2019,7,Comunitat Valenciana,Europa,Malta,3250,17670,5.4
2019,7,Comunitat Valenciana,Europa,Moldavia,3330,23250,7.0
2019,7,Comunitat Valenciana,Europa,Noruega,463490,4472240,9.6
2019,7,Comunitat Valenciana,Europa,Países Bajos,509340,3504420,6.9
2019,7,Comunitat Valenciana,Europa,Polonia,133950,933440,7.0
2019,7,Comunitat Valenciana,Europa,Portugal,98660,651550,6.6
2019,7,Comunitat Valenciana,Europa,Reino Unido,3258210,22563830,6.35
